	ID	x	y	z	radius	volume_total	volume_nuclear_fluid	volume_nuclear_solid	volume_cytoplasmic_fluid	volume_cytoplasmic_solid	volume_calcified_fraction	phenotype	elapsed_time
223	1402	600.001	271.988	0	8.41271	2494	405	135	1465.5	488.5	0	14	3984
224	224	422.247	204.557	0	1.75763	22.7442	1.90048e-22	0.000520495	8.29627e-18	22.7437	0.000419824	102	57126
225	225	171.927	306.011	0	1.75651	22.7006	1.83336e-22	0.000516449	8.05047e-18	22.7001	0.000419824	102	57162
226	1158	332.63	18.5625	0	1.75801	22.7588	1.9234e-22	0.000521851	8.37986e-18	22.7583	0.000419824	102	57114
227	227	479.841	393.561	0	1.75763	22.7442	1.90048e-22	0.000520495	8.29627e-18	22.7437	0.000419824	102	57126
228	228	483.856	271.444	0	1.76007	22.8391	2.05448e-22	0.000529372	8.85488e-18	22.8385	0.000419824	102	57048
229	229	163.003	308.019	0	1.75951	22.8171	2.01787e-22	0.00052731	8.72272e-18	22.8166	0.000419824	102	57066
230	230	169.202	277.835	0	1.75482	22.6353	1.73709e-22	0.000510437	7.69536e-18	22.6348	0.000419824	102	57216
231	999	486.214	464.825	0	1.76496	23.0299	2.40091e-22	0.000547583	1.00875e-17	23.0294	0.000419824	102	56892
232	232	481.185	269.589	0	1.76345	22.971	2.28851e-22	0.000541914	9.69096e-18	22.9705	0.000419824	102	56940
233	233	161.447	313.435	0	1.76477	23.0226	2.38656e-22	0.000546871	1.0037e-17	23.022	0.000419824	102	56898
234	1015	368.435	458.227	0	1.75482	22.6353	1.73709e-22	0.000510437	7.69536e-18	22.6348	0.000419824	102	57216
235	235	491.932	388.831	0	1.75782	22.7515	1.91191e-22	0.000521173	8.33796e-18	22.751	0.000419824	102	57120
236	236	486.524	273.299	0	1.75913	22.8025	1.99382e-22	0.00052594	8.63571e-18	22.802	0.000419824	102	57078
237	237	116.067	313.111	0	1.75651	22.7006	1.83336e-22	0.000516449	8.05047e-18	22.7001	0.000419824	102	57162
238	238	138.578	290.383	0	1.75913	22.8025	1.99382e-22	0.00052594	8.63571e-18	22.802	0.000419824	102	57078
239	239	534.897	367.778	0	1.76421	23.0005	2.34404e-22	0.000544741	9.88723e-18	22.9999	0.000419824	102	56916
240	240	489.465	271.924	0	1.75482	22.6353	1.73709e-22	0.000510437	7.69536e-18	22.6348	0.000419824	102	57216
241	1907	194.67	92.0728	0	8.40978	2491.4	404.769	134.972	1463.58	488.073	0	14	1392
242	1086	443.506	86.5337	0	1.75988	22.8318	2.0422e-22	0.000528684	8.8106e-18	22.8312	0.000419824	102	57054
243	243	537.745	369.343	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
244	244	591.543	248.693	0	1.76308	22.9563	2.26124e-22	0.000540506	9.5943e-18	22.9558	0.000419824	102	56952
245	1247	249.166	592.907	0	1.76327	22.9637	2.27484e-22	0.000541209	9.64251e-18	22.9631	0.000419824	102	56946
246	915	175.165	499.532	0	1.75519	22.6498	1.75803e-22	0.000511767	7.7729e-18	22.6493	0.000419824	102	57204
247	1208	339.678	9.31513	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
248	1282	380.811	-0.00264977	0	10.2525	4514.22	798.509	120.711	3119.77	475.238	0.000419824	102	144
249	1163	321.939	554.697	0	1.75838	22.7734	1.94659e-22	0.000523211	8.46429e-18	22.7728	0.000419824	102	57102
250	1007	320.737	524.238	0	1.76534	23.0447	2.42986e-22	0.000549009	1.01891e-17	23.0441	0.000419824	102	56880
251	1230	167.945	21.2282	0	1.75594	22.6788	1.80069e-22	0.000514437	7.93032e-18	22.6783	0.000419824	102	57180
252	252	594.386	250.111	0	1.76402	22.9931	2.33003e-22	0.000544033	9.83779e-18	22.9926	0.000419824	102	56922
253	1031	423.413	531.025	0	1.76176	22.905	2.16834e-22	0.000535606	9.26349e-18	22.9044	0.000419824	102	56994
254	254	46.2176	236.542	0	1.75482	22.6353	1.73709e-22	0.000510437	7.69536e-18	22.6348	0.000419824	102	57216
255	255	593.884	346.103	0	1.75669	22.7079	1.84438e-22	0.000517121	8.09092e-18	22.7073	0.000419824	102	57156
256	256	591.831	251.987	0	1.76571	23.0594	2.45916e-22	0.000550439	1.02918e-17	23.0589	0.000419824	102	56868
257	257	-0.00134643	373.22	0	2.50943	66.1935	9.1579e-14	0.0399108	1.51647e-10	66.1536	0.000419824	102	37110
258	258	11.5862	247.369	0	1.7612	22.883	2.1297e-22	0.00053352	9.12523e-18	22.8824	0.000419824	102	57012
259	259	600.004	338.984	0	8.41271	2494	405	135	1465.5	488.5	0	14	426
260	260	600.002	257.577	0	8.72653	2783.64	467.005	133.776	1695.45	487.407	0.000419824	101	48
261	261	-0.000549462	342.063	0	8.41271	2494	405	135	1465.5	488.5	0	14	354
262	262	-0.00347013	261.855	0	8.41271	2494	405	135	1465.5	488.5	0	14	384
263	263	302.35	355.782	0	1.75651	22.7006	1.83336e-22	0.000516449	8.05047e-18	22.7001	0.000419824	102	57162
264	1245	326.532	577.344	0	1.75463	22.6281	1.72671e-22	0.000509774	7.65689e-18	22.6275	0.000419824	102	57222
265	265	305.353	354.549	0	1.76101	22.8756	2.11697e-22	0.000532827	9.07961e-18	22.8751	0.000419824	102	57018
266	266	271.639	278.812	0	1.76327	22.9637	2.27484e-22	0.000541209	9.64251e-18	22.9631	0.000419824	102	56946
267	1960	34.1383	365.975	0	8.41271	2494	405	135	1465.5	488.5	0	14	11298
268	268	263.975	264.527	0	1.76063	22.861	2.09175e-22	0.000531442	8.98904e-18	22.8605	0.000419824	102	57030
269	269	308.36	353.315	0	1.76026	22.8464	2.06683e-22	0.000530061	8.89937e-18	22.8458	0.000419824	102	57042
270	1129	418.52	538.01	0	1.75445	22.6208	1.71639e-22	0.000509111	7.6186e-18	22.6203	0.000419824	102	57228
271	1050	96.5025	115.973	0	1.75538	22.657	1.7686e-22	0.000512433	7.81196e-18	22.6565	0.000419824	102	57198
272	272	262.401	258.731	0	1.75482	22.6353	1.73709e-22	0.000510437	7.69536e-18	22.6348	0.000419824	102	57216
273	1959	41.1319	385.089	0	8.41271	2494	405	135	1465.5	488.5	0	14	5622
274	274	410.909	201.643	0	1.76477	23.0226	2.38656e-22	0.000546871	1.0037e-17	23.022	0.000419824	102	56898
275	1145	431.196	534.595	0	1.75445	22.6208	1.71639e-22	0.000509111	7.6186e-18	22.6203	0.000419824	102	57228
276	276	264.234	261.312	0	1.75594	22.6788	1.80069e-22	0.000514437	7.93032e-18	22.6783	0.000419824	102	57180
277	981	146.376	492.425	0	1.75819	22.7661	1.93496e-22	0.00052253	8.42197e-18	22.7656	0.000419824	102	57108
278	278	413.773	203.177	0	1.75519	22.6498	1.75803e-22	0.000511767	7.7729e-18	22.6493	0.000419824	102	57204
279	279	216.181	333.51	0	1.7612	22.883	2.1297e-22	0.00053352	9.12523e-18	22.8824	0.000419824	102	57012
280	1584	444.312	491.577	0	3.19586	136.726	1.04884	68.6045	1.08332	65.9891	0	100	120
281	281	396.65	357.506	0	1.76421	23.0005	2.34404e-22	0.000544741	9.88723e-18	22.9999	0.000419824	102	56916
282	282	413.677	199.933	0	1.75876	22.788	1.97007e-22	0.000524574	8.54957e-18	22.7874	0.000419824	102	57090
283	283	213.566	335.445	0	1.76251	22.9343	2.22095e-22	0.0005384	9.4511e-18	22.9338	0.000419824	102	56970
284	284	192.271	210.938	0	1.75857	22.7807	1.9583e-22	0.000523892	8.50682e-18	22.7801	0.000419824	102	57096
285	285	398.584	354.887	0	1.76251	22.9343	2.22095e-22	0.0005384	9.4511e-18	22.9338	0.000419824	102	56970
286	286	410.821	198.39	0	1.75932	22.8098	2.00581e-22	0.000526625	8.6791e-18	22.8093	0.000419824	102	57072
287	287	184.078	298.998	0	1.75463	22.6281	1.72671e-22	0.000509774	7.65689e-18	22.6275	0.000419824	102	57222
288	2117	151.944	499.438	0	8.41271	2494	405	135	1465.5	488.5	0	14	7122
289	289	400.507	352.269	0	1.75519	22.6498	1.75803e-22	0.000511767	7.7729e-18	22.6493	0.000419824	102	57204
290	290	416.535	201.477	0	1.75876	22.788	1.97007e-22	0.000524574	8.54957e-18	22.7874	0.000419824	102	57090
291	291	180.872	298.529	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
292	292	171.889	279.667	0	1.75876	22.788	1.97007e-22	0.000524574	8.54957e-18	22.7874	0.000419824	102	57090
293	293	399.463	324.099	0	1.75463	22.6281	1.72671e-22	0.000509774	7.65689e-18	22.6275	0.000419824	102	57222
294	294	419.392	203.016	0	1.75594	22.6788	1.80069e-22	0.000514437	7.93032e-18	22.6783	0.000419824	102	57180
295	295	180.548	301.696	0	1.75838	22.7734	1.94659e-22	0.000523211	8.46429e-18	22.7728	0.000419824	102	57102
296	296	182.306	284.536	0	1.75988	22.8318	2.0422e-22	0.000528684	8.8106e-18	22.8312	0.000419824	102	57054
297	297	443.172	350.386	0	1.75801	22.7588	1.9234e-22	0.000521851	8.37986e-18	22.7583	0.000419824	102	57114
298	1034	177.173	64.0513	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
299	1248	231.611	5.94646	0	1.75838	22.7734	1.94659e-22	0.000523211	8.46429e-18	22.7728	0.000419824	102	57102
300	300	172.113	276.426	0	1.75445	22.6208	1.71639e-22	0.000509111	7.6186e-18	22.6203	0.000419824	102	57228
301	301	482.38	395.588	0	1.76176	22.905	2.16834e-22	0.000535606	9.26349e-18	22.9044	0.000419824	102	56994
302	1114	338.177	17.6692	0	1.75463	22.6281	1.72671e-22	0.000509774	7.65689e-18	22.6275	0.000419824	102	57222
303	1118	341.212	18.8311	0	1.75969	22.8245	2.03e-22	0.000527997	8.76655e-18	22.8239	0.000419824	102	57060
304	989	144.191	494.724	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
305	305	482.865	392.371	0	1.76232	22.927	2.20768e-22	0.000537701	9.40384e-18	22.9264	0.000419824	102	56976
306	1003	327.977	544.654	0	1.75538	22.657	1.7686e-22	0.000512433	7.81196e-18	22.6565	0.000419824	102	57198
307	307	163.786	311.171	0	1.75988	22.8318	2.0422e-22	0.000528684	8.8106e-18	22.8312	0.000419824	102	57054
308	1228	378.516	62.779	0	1.76176	22.905	2.16834e-22	0.000535606	9.26349e-18	22.9044	0.000419824	102	56994
309	309	488.912	390.016	0	1.75632	22.6933	1.8224e-22	0.000515777	8.01022e-18	22.6928	0.000419824	102	57168
310	310	486.801	270.062	0	1.76345	22.971	2.28851e-22	0.000541914	9.69096e-18	22.9705	0.000419824	102	56940
311	1271	274.814	600.001	0	9.95682	4134.76	743.531	128.155	2780.79	482.286	0.000419824	101	246
312	312	108.771	218.212	0	1.76364	22.9784	2.30227e-22	0.000542619	9.73966e-18	22.9778	0.000419824	102	56934
313	313	535.014	374.288	0	1.76327	22.9637	2.27484e-22	0.000541209	9.64251e-18	22.9631	0.000419824	102	56946
314	314	489.746	268.692	0	1.75707	22.7224	1.86662e-22	0.000518468	8.17244e-18	22.7219	0.000419824	102	57144
315	315	52.6104	388.217	0	1.76289	22.949	2.24773e-22	0.000539803	9.54632e-18	22.9484	0.000419824	102	56958
316	316	72.8365	221.528	0	1.7627	22.9416	2.2343e-22	0.000539101	9.49859e-18	22.9411	0.000419824	102	56964
317	994	96.6209	119.215	0	1.75819	22.7661	1.93496e-22	0.00052253	8.42197e-18	22.7656	0.000419824	102	57108
318	318	592.162	230.819	0	1.76176	22.905	2.16834e-22	0.000535606	9.26349e-18	22.9044	0.000419824	102	56994
319	319	49.558	389.403	0	1.75445	22.6208	1.71639e-22	0.000509111	7.6186e-18	22.6203	0.000419824	102	57228
320	320	42.3922	220.92	0	1.75538	22.657	1.7686e-22	0.000512433	7.81196e-18	22.6565	0.000419824	102	57198
321	321	537.797	372.595	0	1.76458	23.0152	2.3723e-22	0.00054616	9.98685e-18	23.0146	0.000419824	102	56904
322	1152	170.469	58.8718	0	1.75594	22.6788	1.80069e-22	0.000514437	7.93032e-18	22.6783	0.000419824	102	57180
323	323	53.0254	384.938	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
324	324	39.5669	219.324	0	1.75988	22.8318	2.0422e-22	0.000528684	8.8106e-18	22.8312	0.000419824	102	57054
325	1239	284.887	591.223	0	1.75894	22.7952	1.98191e-22	0.000525256	8.59253e-18	22.7947	0.000419824	102	57084
326	326	593.563	227.883	0	1.76195	22.9123	2.18137e-22	0.000536303	9.31004e-18	22.9118	0.000419824	102	56988
327	903	181.714	506.522	0	1.75632	22.6933	1.8224e-22	0.000515777	8.01022e-18	22.6928	0.000419824	102	57168
328	328	45.1908	219.276	0	1.76063	22.861	2.09175e-22	0.000531442	8.98904e-18	22.8605	0.000419824	102	57030
329	329	600.001	368.11	0	4.29658	332.244	0.267746	20.5519	4.00107	307.423	0.000419824	102	8310
330	1187	424.267	539.441	0	1.75838	22.7734	1.94659e-22	0.000523211	8.46429e-18	22.7728	0.000419824	102	57102
331	331	3.76377	374.394	0	1.7627	22.9416	2.2343e-22	0.000539101	9.49859e-18	22.9411	0.000419824	102	56964
332	332	10.8479	244.284	0	1.75445	22.6208	1.71639e-22	0.000509111	7.6186e-18	22.6203	0.000419824	102	57228
333	333	600	355.705	0	10.5764	4955.71	901.893	124.054	3451.32	478.443	0.000419824	102	18
334	334	600.002	240.69	0	10.5922	4977.9	907.099	124.216	3467.99	478.596	0.000419824	102	12
335	335	-0.00570514	358.55	0	10.3322	4620.31	839.453	126.17	3174.25	480.437	0.000419824	101	318
336	336	-0.000367558	244.933	0	10.5137	4868.04	881.309	123.411	3385.49	477.83	0.000419824	102	42
337	337	304.917	357.768	0	1.75894	22.7952	1.98191e-22	0.000525256	8.59253e-18	22.7947	0.000419824	102	57084
338	338	288.324	254.37	0	1.75988	22.8318	2.0422e-22	0.000528684	8.8106e-18	22.8312	0.000419824	102	57054
339	339	294.651	349.724	0	1.75782	22.7515	1.91191e-22	0.000521173	8.33796e-18	22.751	0.000419824	102	57120
340	1994	100.231	166.119	0	8.41271	2494	405	135	1465.5	488.5	0	14	22734
341	341	356.842	394.171	0	1.76477	23.0226	2.38656e-22	0.000546871	1.0037e-17	23.022	0.000419824	102	56898
342	1165	281.604	591.313	0	1.75463	22.6281	1.72671e-22	0.000509774	7.65689e-18	22.6275	0.000419824	102	57222
343	343	218.804	331.582	0	1.76477	23.0226	2.38656e-22	0.000546871	1.0037e-17	23.022	0.000419824	102	56898
344	1798	169.306	73.1247	0	8.41271	2494	405	135	1465.5	488.5	0	14	13380
345	2037	171.371	480.932	0	8.27096	2370.05	388.494	132.12	1379.57	469.859	0	14	564
346	346	314.461	245.976	0	1.76458	23.0152	2.3723e-22	0.00054616	9.98685e-18	23.0146	0.000419824	102	56904
347	1284	224.716	-0.00147737	0	8.41271	2494	405	135	1465.5	488.5	0	14	498
348	348	257.543	254.525	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
349	1055	487.274	467.894	0	1.75819	22.7661	1.93496e-22	0.00052253	8.42197e-18	22.7656	0.000419824	102	57108
350	350	411.017	204.901	0	1.76571	23.0594	2.45916e-22	0.000550439	1.02918e-17	23.0589	0.000419824	102	56868
351	351	219.156	334.813	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
352	352	254.434	253.723	0	1.75763	22.7442	1.90048e-22	0.000520495	8.29627e-18	22.7437	0.000419824	102	57126
353	1983	180.298	97.5014	0	8.41271	2494	405	135	1465.5	488.5	0	14	24474
354	1164	340.69	15.6335	0	1.75501	22.6425	1.74753e-22	0.000511102	7.73403e-18	22.642	0.000419824	102	57210
355	355	216.546	336.736	0	1.75501	22.6425	1.74753e-22	0.000511102	7.73403e-18	22.642	0.000419824	102	57210
356	356	194.656	208.738	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
357	357	392.367	362.359	0	1.75744	22.737	1.88913e-22	0.000519819	8.25479e-18	22.7364	0.000419824	102	57132
358	1571	76.7997	397.927	0	8.41271	2494	405	135	1465.5	488.5	0	14	5664
359	359	195.819	395.202	0	1.76082	22.8683	2.10432e-22	0.000532134	9.03421e-18	22.8678	0.000419824	102	57024
360	1232	433.197	57.4578	0	1.75482	22.6353	1.73709e-22	0.000510437	7.69536e-18	22.6348	0.000419824	102	57216
361	361	395.481	363.265	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
362	362	416.44	198.232	0	1.75707	22.7224	1.86662e-22	0.000518468	8.17244e-18	22.7219	0.000419824	102	57144
363	363	192.578	395.038	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
364	364	188.526	206.606	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
365	1252	232.488	9.02588	0	1.76552	23.0521	2.44447e-22	0.000549724	1.02403e-17	23.0515	0.000419824	102	56874
366	366	419.297	199.773	0	1.75838	22.7734	1.94659e-22	0.000523211	8.46429e-18	22.7728	0.000419824	102	57102
367	367	175.573	392.096	0	1.75894	22.7952	1.98191e-22	0.000525256	8.59253e-18	22.7947	0.000419824	102	57084
368	368	185.524	205.376	0	1.75913	22.8025	1.99382e-22	0.00052594	8.63571e-18	22.802	0.000419824	102	57078
369	369	469.658	437.075	0	1.75594	22.6788	1.80069e-22	0.000514437	7.93032e-18	22.6783	0.000419824	102	57180
370	370	422.151	201.316	0	1.75501	22.6425	1.74753e-22	0.000511102	7.73403e-18	22.642	0.000419824	102	57210
371	371	173.104	394.147	0	1.76157	22.8976	2.15538e-22	0.00053491	9.21717e-18	22.8971	0.000419824	102	57000
372	972	446.099	88.4852	0	1.75501	22.6425	1.74753e-22	0.000511102	7.73403e-18	22.642	0.000419824	102	57210
373	373	470.032	440.293	0	1.75482	22.6353	1.73709e-22	0.000510437	7.69536e-18	22.6348	0.000419824	102	57216
374	2132	168.108	401.891	0	8.41271	2494	405	135	1465.5	488.5	0	14	4650
375	1197	169.513	533.04	0	1.76176	22.905	2.16834e-22	0.000535606	9.26349e-18	22.9044	0.000419824	102	56994
376	968	369.18	91.1577	0	1.75632	22.6933	1.8224e-22	0.000515777	8.01022e-18	22.6928	0.000419824	102	57168
377	377	485.402	394.399	0	1.75538	22.657	1.7686e-22	0.000512433	7.81196e-18	22.6565	0.000419824	102	57198
378	378	481.453	266.354	0	1.75501	22.6425	1.74753e-22	0.000511102	7.73403e-18	22.642	0.000419824	102	57210
379	379	169.413	389.971	0	1.75782	22.7515	1.91191e-22	0.000521173	8.33796e-18	22.751	0.000419824	102	57120
380	380	113.047	185.187	0	1.75801	22.7588	1.9234e-22	0.000521851	8.37986e-18	22.7583	0.000419824	102	57114
381	381	485.892	391.195	0	1.75538	22.657	1.7686e-22	0.000512433	7.81196e-18	22.6565	0.000419824	102	57198
382	909	417.649	485.478	0	1.76552	23.0521	2.44447e-22	0.000549724	1.02403e-17	23.0515	0.000419824	102	56874
383	383	67.4161	396.208	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
384	384	111.074	187.765	0	1.75819	22.7661	1.93496e-22	0.00052253	8.42197e-18	22.7656	0.000419824	102	57108
385	385	491.448	392.043	0	1.76045	22.8537	2.07925e-22	0.000530751	8.94409e-18	22.8532	0.000419824	102	57036
386	386	492.682	267.315	0	1.75594	22.6788	1.80069e-22	0.000514437	7.93032e-18	22.6783	0.000419824	102	57180
387	387	68.9257	393.414	0	1.75707	22.7224	1.86662e-22	0.000518468	8.17244e-18	22.7219	0.000419824	102	57144
388	1102	468.828	117.707	0	1.75801	22.7588	1.9234e-22	0.000521851	8.37986e-18	22.7583	0.000419824	102	57114
389	389	535.088	377.539	0	1.75857	22.7807	1.9583e-22	0.000523892	8.50682e-18	22.7801	0.000419824	102	57096
390	2024	80.9105	226.696	0	8.41271	2494	405	135	1465.5	488.5	0	14	5160
391	391	47.5499	391.952	0	1.76214	22.9196	2.19449e-22	0.000537002	9.35683e-18	22.9191	0.000419824	102	56982
392	923	144.83	486.318	0	1.75707	22.7224	1.86662e-22	0.000518468	8.17244e-18	22.7219	0.000419824	102	57144
393	393	537.869	375.853	0	1.76383	22.9857	2.31611e-22	0.000543325	9.7886e-18	22.9852	0.000419824	102	56928
394	2076	73.0209	181.58	0	8.41271	2494	405	135	1465.5	488.5	0	14	14574
395	395	50.1272	386.231	0	1.76007	22.8391	2.05448e-22	0.000529372	8.85488e-18	22.8385	0.000419824	102	57048
396	396	42.3647	217.679	0	1.75576	22.6716	1.78993e-22	0.000513768	7.89067e-18	22.671	0.000419824	102	57186
397	397	540.652	374.164	0	1.76308	22.9563	2.26124e-22	0.000540506	9.5943e-18	22.9558	0.000419824	102	56952
398	1944	224.452	291.25	0	8.41271	2494	405	135	1465.5	488.5	0	14	11184
399	399	50.3771	383.014	0	1.75819	22.7661	1.93496e-22	0.00052253	8.42197e-18	22.7656	0.000419824	102	57108
400	1012	343.809	74.7299	0	1.76082	22.8683	2.10432e-22	0.000532134	9.03421e-18	22.8678	0.000419824	102	57024
401	401	594.795	366.056	0	1.76571	23.0594	2.45916e-22	0.000550439	1.02918e-17	23.0589	0.000419824	102	56868
402	402	596.437	226.425	0	1.75838	22.7734	1.94659e-22	0.000523211	8.46429e-18	22.7728	0.000419824	102	57102
403	1051	487.428	471.134	0	1.75669	22.7079	1.84438e-22	0.000517121	8.09092e-18	22.7073	0.000419824	102	57156
404	404	9.54557	238.059	0	1.75651	22.7006	1.83336e-22	0.000516449	8.05047e-18	22.7001	0.000419824	102	57162
405	405	600.002	375.273	0	4.28158	328.776	0.232213	19.9201	3.55275	305.071	0.000419824	102	8454
406	406	593.689	224.665	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
407	2033	193.923	277.527	0	8.41271	2494	405	135	1465.5	488.5	0	14	3828
408	408	10.3163	241.128	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
409	1922	419.579	547.038	0	8.41271	2494	405	135	1465.5	488.5	0	14	4128
410	2107	247.839	269.368	0	1.43395	12.3506	5.29871e-08	11.9727	1.79316e-09	0.377881	0	100	414
411	411	307.925	356.538	0	1.76157	22.8976	2.15538e-22	0.00053491	9.21717e-18	22.8971	0.000419824	102	57000
412	412	278.717	254.491	0	1.75501	22.6425	1.74753e-22	0.000511102	7.73403e-18	22.642	0.000419824	102	57210
413	413	294.257	425.426	0	1.76157	22.8976	2.15538e-22	0.00053491	9.21717e-18	22.8971	0.000419824	102	57000
414	414	254.622	250.508	0	1.76138	22.8903	2.1425e-22	0.000534215	9.17109e-18	22.8898	0.000419824	102	57006
415	1251	228.696	592.131	0	1.75857	22.7807	1.9583e-22	0.000523892	8.50682e-18	22.7801	0.000419824	102	57096
416	1272	272.099	-0.000358885	0	8.41271	2494	405	135	1465.5	488.5	0	14	696
417	417	285.547	414.14	0	1.76402	22.9931	2.33003e-22	0.000544033	9.83779e-18	22.9926	0.000419824	102	56922
418	418	257.724	251.27	0	1.75688	22.7151	1.85546e-22	0.000517794	8.13158e-18	22.7146	0.000419824	102	57150
419	1179	419.516	535.019	0	1.75576	22.6716	1.78993e-22	0.000513768	7.89067e-18	22.671	0.000419824	102	57186
420	1076	201.104	68.6708	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
421	421	291.193	424.352	0	1.75538	22.657	1.7686e-22	0.000512433	7.81196e-18	22.6565	0.000419824	102	57198
422	2086	76.605	196.692	0	8.41271	2494	405	135	1465.5	488.5	0	14	12702
423	423	353.608	393.855	0	1.75519	22.6498	1.75803e-22	0.000511767	7.7729e-18	22.6493	0.000419824	102	57204
424	424	412.142	187.402	0	1.75651	22.7006	1.83336e-22	0.000516449	8.05047e-18	22.7001	0.000419824	102	57162
425	425	200.255	403.875	0	1.75932	22.8098	2.00581e-22	0.000526625	8.6791e-18	22.8093	0.000419824	102	57072
426	426	260.437	256.218	0	1.75876	22.788	1.97007e-22	0.000524574	8.54957e-18	22.7874	0.000419824	102	57090
427	1236	281.225	8.53412	0	1.75613	22.6861	1.81151e-22	0.000515107	7.97017e-18	22.6856	0.000419824	102	57174
428	428	415.384	187.34	0	1.75988	22.8318	2.0422e-22	0.000528684	8.8106e-18	22.8312	0.000419824	102	57054
429	429	198.774	400.986	0	1.75707	22.7224	1.86662e-22	0.000518468	8.17244e-18	22.7219	0.000419824	102	57144
430	430	193.952	205.57	0	1.75932	22.8098	2.00581e-22	0.000526625	8.6791e-18	22.8093	0.000419824	102	57072
431	1115	319.303	556.586	0	1.75445	22.6208	1.71639e-22	0.000509111	7.6186e-18	22.6203	0.000419824	102	57228
432	432	413.811	190.185	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
433	433	197.296	398.095	0	1.75894	22.7952	1.98191e-22	0.000525256	8.59253e-18	22.7947	0.000419824	102	57084
434	434	191.557	207.768	0	1.76082	22.8683	2.10432e-22	0.000532134	9.03421e-18	22.8678	0.000419824	102	57024
435	946	342.653	71.6965	0	1.75538	22.657	1.7686e-22	0.000512433	7.81196e-18	22.6565	0.000419824	102	57198
436	436	413.586	196.683	0	1.75838	22.7734	1.94659e-22	0.000523211	8.46429e-18	22.7728	0.000419824	102	57102
437	996	479.573	122.343	0	1.76026	22.8464	2.06683e-22	0.000530061	8.89937e-18	22.8458	0.000419824	102	57042
438	1841	245.397	250.984	0	8.41271	2494	405	135	1465.5	488.5	0	14	17670
439	971	427.856	470.883	0	1.75763	22.7442	1.90048e-22	0.000520495	8.29627e-18	22.7437	0.000419824	102	57126
440	2143	17.0999	404.757	0	8.41187	2493.25	404.94	134.994	1464.94	488.375	0	14	1662
441	441	172.508	390.982	0	1.7627	22.9416	2.2343e-22	0.000539101	9.49859e-18	22.9411	0.000419824	102	56964
442	442	130.729	175.283	0	1.75969	22.8245	2.03e-22	0.000527997	8.76655e-18	22.8239	0.000419824	102	57060
443	443	473.004	441.582	0	1.75576	22.6716	1.78993e-22	0.000513768	7.89067e-18	22.671	0.000419824	102	57186
444	444	425.01	202.851	0	1.75969	22.8245	2.03e-22	0.000527997	8.76655e-18	22.8239	0.000419824	102	57060
445	445	170.033	393.046	0	1.75951	22.8171	2.01787e-22	0.00052731	8.72272e-18	22.8166	0.000419824	102	57066
446	446	127.481	175.497	0	1.76195	22.9123	2.18137e-22	0.000536303	9.31004e-18	22.9118	0.000419824	102	56988
447	447	472.634	438.36	0	1.75463	22.6281	1.72671e-22	0.000509774	7.65689e-18	22.6275	0.000419824	102	57222
448	1081	420.293	531.883	0	1.76534	23.0447	2.42986e-22	0.000549009	1.01891e-17	23.0441	0.000419824	102	56880
449	449	166.862	392.132	0	1.75857	22.7807	1.9583e-22	0.000523892	8.50682e-18	22.7801	0.000419824	102	57096
450	1156	168.952	61.7321	0	1.75501	22.6425	1.74753e-22	0.000511102	7.73403e-18	22.642	0.000419824	102	57210
451	1135	220.768	588.161	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
452	932	86.7432	150.284	0	1.75707	22.7224	1.86662e-22	0.000518468	8.17244e-18	22.7219	0.000419824	102	57144
453	453	166.458	388.832	0	1.75632	22.6933	1.8224e-22	0.000515777	8.01022e-18	22.6928	0.000419824	102	57168
454	454	109.831	184.768	0	1.75557	22.6643	1.77923e-22	0.0005131	7.85121e-18	22.6638	0.000419824	102	57192
