	ID	x	y	z	radius	volume_total	volume_nuclear_fluid	volume_nuclear_solid	volume_cytoplasmic_fluid	volume_cytoplasmic_solid	volume_calcified_fraction	phenotype	elapsed_time
512	782	193.895	308.976	0	2.93096	105.468	8.19217e-09	0.441133	1.94851e-06	105.027	0.000419824	102	25512
513	784	313.149	256.222	0	3.09366	124.025	1.09267e-08	0.505019	2.66988e-06	123.52	0.000419824	102	25404
514	950	438.455	384.619	0	3.07354	121.62	9.27221e-09	0.487029	2.3039e-06	121.133	0.000419824	102	25554
515	1085	133.238	420.464	0	3.43323	169.511	3.40241e-06	1.75796	0.000324354	167.752	0.000419824	102	19650
516	790	474.004	262.493	0	3.09066	123.663	1.03533e-08	0.499141	2.5522e-06	123.164	0.000419824	102	25458
517	1198	371.372	280.921	0	6.52074	1161.4	100.722	76.066	560.41	424.197	0.000419824	102	2274
518	792	462.565	263.873	0	3.4338	169.596	3.38291e-06	1.75602	0.00032302	167.84	0.000419824	102	19656
519	793	400.123	418.643	0	3.09834	124.587	1.18824e-08	0.514301	2.86378e-06	124.073	0.000419824	102	25320
520	884	273.734	427.201	0	3.8283	235.021	0.00110103	6.18589	0.0406831	228.793	0.000419824	102	13848
521	852	216.112	232.435	0	3.42701	168.591	3.03751e-06	1.71538	0.000295205	166.875	0.000419824	102	19764
